Unnamed: 0,负荷预测,外送,新能源预测,风电预测,光伏预测,非市场化出力,竞价空间(火电),水电,负荷预测周日,日前出清电价,实时出清电价,hour,day_of_week,month,quarter_hour,is_peak,is_weekend
2025-07-16 15:15:00,55333,-5314,22564.014,1434.946,21129.068,30441.65,7641.336,17278.0,53456,311.96,404.2712,15,2,7,1,1,0
2025-07-16 15:30:00,55064,-5107,21304.854,1407.029,19897.825,30270.905,8595.241,17668.596,53456,319.674,404.2712,15,2,7,2,1,0
2025-07-16 15:45:00,54742,-4900,19951.664,1382.901,18568.763,29565.97,10124.366,17567.0,53456,330.413,404.2712,15,2,7,3,1,0
2025-07-16 16:00:00,54484,-4693,18536.93,1360.28,17176.65,29256.775,11383.295,17691.905,53456,344.979,404.2712,16,2,7,0,1,0
2025-07-16 16:15:00,54032,-4483,16987.556,1343.916,15643.64,28573.822,12953.622,17693.121,52363,375.114,735.9194,16,2,7,1,1,0
2025-07-16 16:30:00,53903,-4279,15334.859,1331.888,14002.971,27794.336,15052.805,17645.316,52363,465.358,735.9194,16,2,7,2,1,0
2025-07-16 16:45:00,53709,-4463,13654.53,1320.734,12333.796,27712.437,16805.033,18263.577,52363,471.031,735.9194,16,2,7,3,1,0
2025-07-16 17:00:00,53451,-4652,11941.993,1313.326,10628.667,27650.859,18510.148,18962.939,52363,460.669,735.9194,17,2,7,0,1,0
2025-07-16 17:15:00,53322,-5231,10272.751,1311.612,8961.139,27742.617,20537.632,19763.857,51105,482.964,939.2591,17,2,7,1,1,0
2025-07-16 17:30:00,52805,-5510,8668.374,1316.543,7351.831,27534.867,22111.759,20285.417,51105,529.432,939.2591,17,2,7,2,1,0
2025-07-16 17:45:00,52159,-5788,7154.982,1327.522,5827.46,27893.185,22898.833,20960.225,51105,587.275,939.2591,17,2,7,3,1,0
2025-07-16 18:00:00,51643,-6066,5786.275,1346.724,4439.551,28569.903,23352.822,21919.943,51105,621.616,939.2591,18,2,7,0,1,0
2025-07-16 18:15:00,51320,-6391,4586.483,1381.516,3204.967,29100.624,24023.893,22828.624,51470,594.305,921.009,18,2,7,1,1,0
2025-07-16 18:30:00,51062,-6649,3575.994,1423.933,2152.061,29553.503,24581.503,23619.393,51470,628.642,921.009,18,2,7,2,1,0
2025-07-16 18:45:00,50933,-6902,2743.168,1470.563,1272.605,30272.948,24818.884,24689.198,51470,666.592,921.009,18,2,7,3,1,0
2025-07-16 19:00:00,50997,-7157,2157.397,1519.204,638.193,31217.158,24779.445,25584.198,51470,528.305,921.009,19,2,7,0,1,0
2025-07-16 19:15:00,51449,-7409,1862.595,1570.145,292.45,31855.958,25139.447,26374.198,52872,509.188,599.0748,19,2,7,1,1,0
2025-07-16 19:30:00,52159,-7844,1678.101,1619.517,58.584,32870.202,25454.697,27544.202,52872,487.359,599.0748,19,2,7,2,1,0
2025-07-16 19:45:00,53257,-7870,1671.034,1665.394,5.64,33347.652,26108.314,28059.202,52872,488.235,599.0748,19,2,7,3,1,0
2025-07-16 20:00:00,54096,-7899,1695.589,1695.389,0.2,33832.172,26467.239,28399.192,52872,527.974,599.0748,20,2,7,0,1,0
2025-07-16 20:15:00,54936,-7925,1745.687,1745.687,0.0,34008.344,27106.969,28648.634,55216,619.877,934.3044,20,2,7,1,1,0
2025-07-16 20:30:00,55387,-7881,1796.456,1796.456,0.0,34074.983,27396.561,28597.623,55216,702.357,934.3044,20,2,7,2,1,0
2025-07-16 20:45:00,55839,-7835,1846.554,1846.554,0.0,34102.392,27725.054,28619.202,55216,781.792,934.3044,20,2,7,3,1,0
2025-07-16 21:00:00,56098,-7788,1894.259,1894.259,0.0,34070.442,27921.299,28619.202,55216,684.776,934.3044,21,2,7,0,1,0
2025-07-16 21:15:00,55904,-7741,1935.675,1935.675,0.0,34071.112,27638.213,28619.202,53899,617.741,620.5787,21,2,7,1,1,0
2025-07-16 21:30:00,55646,-7918,1970.557,1970.557,0.0,33904.228,27689.215,28611.418,53899,617.385,620.5787,21,2,7,2,1,0
2025-07-16 21:45:00,55194,-8089,2004.193,2004.193,0.0,33395.229,27883.578,28261.989,53899,617.976,620.5787,21,2,7,3,1,0
2025-07-16 22:00:00,54548,-8264,2026.645,2026.645,0.0,32694.685,28090.67,27920.935,53899,529.839,620.5787,22,2,7,0,0,0
2025-07-16 22:15:00,53580,-8435,2041.992,2041.992,0.0,32018.946,27954.062,27440.316,50447,495.911,539.8585,22,2,7,1,0,0
2025-07-16 22:30:00,52676,-8843,2047.47,2047.47,0.0,31633.382,27838.148,27089.202,50447,485.613,539.8585,22,2,7,2,0,0
2025-07-16 22:45:00,51966,-8845,2052.836,2052.836,0.0,30831.941,27926.223,26409.051,50447,490.313,539.8585,22,2,7,3,0,0
2025-07-16 23:00:00,50933,-8860,2055.401,2055.401,0.0,29675.338,28062.261,25569.198,50447,520.723,539.8585,23,2,7,0,0,0
2025-07-16 23:15:00,50029,-9172,2041.399,2041.399,0.0,28910.83,28248.771,24958.9,47124,520.626,641.8328,23,2,7,1,0,0
2025-07-16 23:30:00,48931,-8782,2023.031,2023.031,0.0,28208.668,27481.301,24334.198,47124,520.694,641.8328,23,2,7,2,0,0
2025-07-16 23:45:00,48157,-8392,2005.971,2005.971,0.0,27543.022,27000.007,23694.202,47124,511.571,641.8328,23,2,7,3,0,0
2025-07-17 00:00:00,47834,-8002,1988.226,1988.226,0.0,26926.662,26921.112,23094.202,47124,484.82,641.8328,0,3,7,0,0,0
2025-07-17 00:15:00,47125,-6664,2144.657,2144.657,0.0,25619.608,26024.735,22091.278,44510,660.354,548.3797,0,3,7,1,0,0
2025-07-17 00:30:00,46846,-6496,2127.119,2127.119,0.0,25040.664,26174.217,21514.384,44510,554.984,548.3797,0,3,7,2,0,0
2025-07-17 00:45:00,46093,-6297,2104.135,2104.135,0.0,24201.63,26084.235,20688.2,44510,532.239,548.3797,0,3,7,3,0,0
2025-07-17 01:00:00,45200,-6127,2082.132,2082.132,0.0,23586.64,25658.228,20081.2,44510,411.066,548.3797,1,3,7,0,0,0
2025-07-17 01:15:00,44379,-5953,2055.052,2055.052,0.0,22480.831,25796.117,18971.201,43412,426.18,437.8557,1,3,7,1,0,0
2025-07-17 01:30:00,43819,-5711,2019.927,2019.927,0.0,21484.837,26025.236,17980.197,43412,375.477,437.8557,1,3,7,2,0,0
2025-07-17 01:45:00,43424,-5858,1982.639,1982.639,0.0,21121.635,26177.726,17627.655,43412,370.557,437.8557,1,3,7,3,0,0
2025-07-17 02:00:00,43055,-6006,1940.283,1940.283,0.0,20793.843,26326.874,17327.053,43412,370.078,437.8557,2,3,7,0,0,0
2025-07-17 02:15:00,42497,-6151,1897.743,1897.743,0.0,20761.007,25989.25,17297.957,41852,369.495,363.7625,2,3,7,1,0,0
2025-07-17 02:30:00,41851,-6152,1855.618,1855.618,0.0,20569.31,25578.072,17108.0,41852,367.061,363.7625,2,3,7,2,0,0
2025-07-17 02:45:00,41336,-6153,1813.555,1813.555,0.0,20570.48,25104.965,17108.0,41852,360.142,363.7625,2,3,7,3,0,0
2025-07-17 03:00:00,40825,-6154,1774.233,1774.233,0.0,20565.84,24638.927,17108.0,41852,357.306,363.7625,3,3,7,0,0,0
2025-07-17 03:15:00,40613,-6153,1743.211,1743.211,0.0,20575.85,24446.939,17108.0,40291,357.306,360.0964,3,3,7,1,0,0
2025-07-17 03:30:00,40542,-6155,1714.803,1714.803,0.0,20570.9,24411.297,17108.0,40291,357.455,360.0964,3,3,7,2,0,0
2025-07-17 03:45:00,40438,-6155,1688.679,1688.679,0.0,20571.37,24332.951,17108.0,40291,357.455,360.0964,3,3,7,3,0,0
2025-07-17 04:00:00,40074,-6155,1665.249,1665.249,0.0,20567.94,23995.811,17108.0,40291,354.641,360.0964,4,3,7,0,0,0
2025-07-17 04:15:00,39788,-6154,1638.346,1638.346,0.0,20563.66,23739.994,17108.0,40002,352.772,349.9036,4,3,7,1,0,0
2025-07-17 04:30:00,39627,-6155,1615.085,1615.085,0.0,20557.89,23609.025,17108.0,40002,354.652,349.9036,4,3,7,2,0,0
2025-07-17 04:45:00,39341,-6155,1592.946,1592.946,0.0,20555.49,23347.564,17108.0,40002,348.506,349.9036,4,3,7,3,0,0
2025-07-17 05:00:00,38983,-6155,1573.318,1570.708,2.61,20551.93,23012.752,17102.0,40002,348.506,349.9036,5,3,7,0,0,0
2025-07-17 05:15:00,38840,-6155,1551.392,1543.222,8.17,20561.21,22882.398,17102.0,40176,352.611,345.46,5,3,7,1,0,0
2025-07-17 05:30:00,38482,-6039,1541.7,1513.19,28.51,20568.02,22411.28,17102.0,40176,352.611,345.46,5,3,7,2,0,0
2025-07-17 05:45:00,38482,-5919,1647.121,1477.608,169.513,20641.09,22112.789,17102.0,40176,344.14,345.46,5,3,7,3,0,0
2025-07-17 06:00:00,38268,-5801,1848.258,1434.206,414.052,20771.55,21449.192,17102.0,40176,345.46,345.46,6,3,7,0,0,0
2025-07-17 06:15:00,38196,-5681,2270.155,1405.66,864.495,20985.846,20620.999,17161.016,41447,345.341,345.3348,6,3,7,1,0,0
2025-07-17 06:30:00,38196,-5474,2870.032,1360.127,1509.905,21288.8,19511.168,17168.0,41447,344.812,345.3348,6,3,7,2,0,0
2025-07-17 06:45:00,38268,-5655,3575.493,1318.476,2257.017,22229.15,18118.357,17768.0,41447,325.46,345.3348,6,3,7,3,0,0
2025-07-17 07:00:00,38625,-5838,4381.515,1278.0,3103.515,23211.26,16870.225,18368.0,41447,325.46,345.3348,7,3,7,0,0,0
2025-07-17 07:15:00,39556,-6017,5277.857,1225.995,4051.862,24242.51,16052.633,18968.0,43990,325.46,340.0693,7,3,7,1,0,0
2025-07-17 07:30:00,40271,-6268,6268.05,1174.071,5093.979,25289.842,14981.108,19543.002,43990,324.061,340.0693,7,3,7,2,0,0
2025-07-17 07:45:00,41416,-6514,7296.293,1118.913,6177.38,26348.082,14285.625,20108.002,43990,322.506,340.0693,7,3,7,3,0,0
2025-07-17 08:00:00,43228,-6763,8344.306,1067.972,7276.334,27434.644,14212.05,20743.004,43990,307.847,340.0693,8,3,7,0,0,0
2025-07-17 08:15:00,44828,-6643,9393.297,1023.099,8370.198,28043.505,14034.198,20870.975,48324,317.917,342.6965,8,3,7,1,0,0
2025-07-17 08:30:00,45848,-6671,10408.695,979.907,9428.788,28356.594,13753.711,20834.004,48324,312.394,342.6965,8,3,7,2,0,0
2025-07-17 08:45:00,46573,-6695,11400.984,937.173,10463.811,28828.114,13038.902,20808.004,48324,307.005,342.6965,8,3,7,3,0,0
2025-07-17 09:00:00,47711,-6718,12378.092,899.198,11478.894,28991.954,13058.954,20508.004,48324,312.494,342.6965,9,3,7,0,1,0
2025-07-17 09:15:00,49019,-6392,13281.413,869.337,12412.076,29110.004,13019.583,20199.004,52860,309.57,358.4523,9,3,7,1,1,0
2025-07-17 09:30:00,50104,-6452,14167.857,845.415,13322.442,29237.904,13150.239,19908.004,52860,311.33,358.4523,9,3,7,2,1,0
2025-07-17 09:45:00,51060,-6508,14990.301,829.506,14160.795,28996.774,13580.925,19608.004,52860,314.339,358.4523,9,3,7,3,1,0
2025-07-17 10:00:00,51744,-6565,15752.708,820.641,14932.067,28892.104,13664.188,19602.004,52860,311.785,358.4523,10,3,7,0,1,0
2025-07-17 10:15:00,52420,-6618,16438.501,809.318,15629.183,28796.264,13803.235,19608.004,54736,324.089,365.2431,10,3,7,1,1,0
2025-07-17 10:30:00,52962,-6726,17093.158,796.006,16297.152,29007.594,13587.248,19608.004,54736,315.492,365.2431,10,3,7,2,1,0
2025-07-17 10:45:00,53395,-6829,17662.66,783.545,16879.115,29270.594,13290.746,19608.004,54736,329.928,365.2431,10,3,7,3,1,0
2025-07-17 11:00:00,53832,-6937,18175.395,766.432,17408.963,29371.684,13221.921,19608.004,54736,324.944,365.2431,11,3,7,0,1,0
2025-07-17 11:15:00,53935,-6650,18601.619,749.241,17852.378,28915.212,13068.169,19008.002,55990,326.486,351.9575,11,3,7,1,1,0
2025-07-17 11:30:00,53863,-6369,18941.607,733.62,18207.987,28536.972,12753.421,18399.002,55990,325.013,351.9575,11,3,7,2,1,0
2025-07-17 11:45:00,53935,-6081,19181.031,717.846,18463.185,28325.08,12509.889,17799.0,55990,322.144,351.9575,11,3,7,3,1,0
2025-07-17 12:00:00,54507,-5771,19366.007,704.507,18661.5,28210.569,12701.424,17221.879,55990,327.565,351.9575,12,3,7,0,1,0
2025-07-17 12:15:00,54936,-5479,19512.134,693.176,18818.958,27859.87,13042.996,16628.0,56394,332.379,355.0692,12,3,7,1,1,0
2025-07-17 12:30:00,55294,-5127,19597.568,686.05,18911.518,27411.23,13412.202,16063.0,56394,342.124,355.0692,12,3,7,2,1,0
2025-07-17 12:45:00,55652,-5161,19567.117,684.492,18882.625,27437.25,13808.633,16098.0,56394,347.554,355.0692,12,3,7,3,1,0
2025-07-17 13:00:00,55723,-5197,19416.839,689.092,18727.747,27537.64,13965.521,16128.0,56394,337.554,355.0692,13,3,7,0,1,0
2025-07-17 13:15:00,55723,-5228,19195.455,690.916,18504.539,27506.681,14248.864,16113.512,54966,337.554,338.7432,13,3,7,1,1,0
2025-07-17 13:30:00,55723,-5231,18832.82,695.78,18137.04,27500.57,14620.61,16239.0,54966,337.31,338.7432,13,3,7,2,1,0
2025-07-17 13:45:00,55509,-5234,18385.307,703.107,17682.2,27822.751,14534.942,16422.961,54966,337.065,338.7432,13,3,7,3,1,0
2025-07-17 14:00:00,55223,-5237,17864.742,715.021,17149.721,27736.3,14858.958,16595.5,54966,340.21,338.7432,14,3,7,0,1,0
2025-07-17 14:15:00,54936,-5238,17264.723,723.19,16541.533,27887.54,15021.737,16802.5,54413,337.554,358.3751,14,3,7,1,1,0
2025-07-17 14:30:00,54507,-5230,16581.28,732.792,15848.488,27871.372,15284.348,17128.672,54413,330.506,358.3751,14,3,7,2,1,0
2025-07-17 14:45:00,54221,-5218,15877.856,746.191,15131.665,27839.297,15721.847,17430.837,54413,338.671,358.3751,14,3,7,3,1,0
2025-07-17 15:00:00,53935,-5208,15117.609,761.224,14356.385,27663.947,16361.444,17630.387,54413,341.309,358.3751,15,3,7,0,1,0
2025-07-17 15:15:00,53935,-5195,14314.73,774.567,13540.163,27372.732,17442.538,17698.772,53375,332.861,384.1853,15,3,7,1,1,0
2025-07-17 15:30:00,53792,-4988,13465.166,788.963,12676.203,26996.61,18318.224,17704.88,53375,338.086,384.1853,15,3,7,2,1,0
2025-07-17 15:45:00,53792,-4779,12566.639,806.985,11759.654,26445.431,19558.93,17555.091,53375,332.861,384.1853,15,3,7,3,1,0
2025-07-17 16:00:00,53952,-4572,11670.823,830.987,10839.836,26235.613,20617.564,17553.493,53375,349.389,384.1853,16,3,7,0,1,0
2025-07-17 16:15:00,53880,-4362,10721.108,859.013,9862.095,26098.333,21422.559,17847.733,52631,349.817,344.9747,16,3,7,1,1,0
2025-07-17 16:30:00,53636,-4158,9731.678,894.078,8837.6,25662.81,22399.512,17867.0,52631,379.935,344.9747,16,3,7,2,1,0
2025-07-17 16:45:00,53204,-4340,8766.522,930.911,7835.611,25826.814,22950.664,18464.294,52631,351.59,344.9747,16,3,7,3,1,0
2025-07-17 17:00:00,52605,-4530,7786.619,966.488,6820.131,25846.933,23501.448,18909.563,52631,362.705,344.9747,17,3,7,0,1,0
2025-07-17 17:15:00,51981,-5110,6807.07,1002.957,5804.113,26094.2,24189.73,19573.0,50848,352.716,350.7622,17,3,7,1,1,0
2025-07-17 17:30:00,51330,-5388,5840.502,1037.832,4802.67,26347.202,24530.296,20273.002,50848,353.748,350.7622,17,3,7,2,1,0
2025-07-17 17:45:00,50644,-5665,4932.59,1081.009,3851.581,26526.191,24850.219,20873.331,50848,366.536,350.7622,17,3,7,3,1,0
2025-07-17 18:00:00,50286,-5943,4100.284,1124.804,2975.48,27165.275,24963.441,21839.245,50848,363.065,350.7622,18,3,7,0,1,0
2025-07-17 18:15:00,50143,-6268,3363.118,1171.118,2192.0,27528.222,25519.66,22452.382,51275,367.867,355.2327,18,3,7,1,1,0
2025-07-17 18:30:00,49642,-6549,2708.868,1220.944,1487.924,28040.004,25442.128,23214.324,51275,368.088,355.2327,18,3,7,2,1,0
2025-07-17 18:45:00,49499,-6802,2160.364,1271.354,889.01,28763.159,25377.477,24148.239,51275,368.188,355.2327,18,3,7,3,1,0
2025-07-17 19:00:00,49499,-7057,1768.71,1323.503,445.207,30070.743,24716.547,25346.533,51275,370.581,355.2327,19,3,7,0,1,0
2025-07-17 19:15:00,49427,-7309,1587.34,1377.909,209.431,30707.421,24441.239,26161.271,52973,374.292,379.1967,19,3,7,1,1,0
2025-07-17 19:30:00,49857,-7744,1477.919,1432.701,45.218,31843.704,24279.377,27270.594,52973,375.008,379.1967,19,3,7,2,1,0
2025-07-17 19:45:00,50501,-7770,1494.485,1489.915,4.57,32415.172,24361.343,27671.372,52973,375.14,379.1967,19,3,7,3,1,0
2025-07-17 20:00:00,51216,-7799,1524.756,1524.536,0.22,32751.853,24738.391,27652.393,52973,366.335,379.1967,20,3,7,0,1,0
2025-07-17 20:15:00,51878,-7825,1562.648,1562.648,0.0,32946.102,25194.25,27790.202,54878,392.251,657.6074,20,3,7,1,1,0
2025-07-17 20:30:00,52504,-7780,1594.96,1594.96,0.0,33211.672,25477.368,27790.202,54878,429.614,657.6074,20,3,7,2,1,0
2025-07-17 20:45:00,52764,-7734,1622.126,1622.126,0.0,33583.642,25292.232,27790.202,54878,487.705,657.6074,20,3,7,3,1,0
2025-07-17 21:00:00,52853,-7687,1645.14,1645.14,0.0,34064.943,24829.917,27753.473,54878,433.189,657.6074,21,3,7,0,1,0
2025-07-17 21:15:00,52718,-7640,1657.336,1657.336,0.0,34001.493,24699.171,27668.043,52967,428.393,487.4883,21,3,7,1,1,0
2025-07-17 21:30:00,52432,-7817,1664.822,1664.822,0.0,33925.081,24659.097,27680.141,52967,432.5,487.4883,21,3,7,2,1,0
2025-07-17 21:45:00,51574,-7988,1670.792,1670.792,0.0,33811.92,24079.288,27627.17,52967,417.966,487.4883,21,3,7,3,1,0
2025-07-17 22:00:00,50572,-8163,1677.525,1677.525,0.0,33148.946,23908.529,27244.226,52967,398.777,487.4883,22,3,7,0,0,0
2025-07-17 22:15:00,49857,-8334,1679.419,1679.419,0.0,32461.052,24050.529,26813.422,50277,376.204,366.7494,22,3,7,1,0,0
2025-07-17 22:30:00,49070,-8757,1683.425,1683.425,0.0,32028.702,24114.873,26752.882,50277,368.495,366.7494,22,3,7,2,0,0
2025-07-17 22:45:00,47853,-8773,1685.744,1685.744,0.0,30786.059,24154.197,25831.819,50277,369.961,366.7494,22,3,7,3,0,0
2025-07-17 23:00:00,46637,-8803,1688.234,1688.234,0.0,29467.018,24284.748,25216.198,50277,365.428,366.7494,23,3,7,0,0,0
2025-07-17 23:15:00,45761,-9130,1684.27,1684.27,0.0,28676.818,24529.912,24616.198,47190,363.707,356.7281,23,3,7,1,0,0
2025-07-17 23:30:00,45051,-8740,1678.036,1678.036,0.0,27750.213,24362.751,23793.393,47190,363.888,356.7281,23,3,7,2,0,0
2025-07-17 23:45:00,44215,-8350,1671.788,1671.788,0.0,27051.354,23841.858,23236.244,47190,363.888,356.7281,23,3,7,3,0,0
2025-07-18 00:00:00,43939,-7960,1663.444,1663.444,0.0,26263.22,23972.336,22475.5,47190,366.965,356.7281,0,4,7,0,0,0
2025-07-18 00:15:00,48752,-6664,1601.886,1601.886,0.0,25405.872,28408.242,21879.602,44926,403.078,389.3577,0,4,7,1,0,0
2025-07-18 00:30:00,48054,-6496,1594.677,1594.677,0.0,24623.818,28331.505,21095.268,44926,411.89,389.3577,0,4,7,2,0,0
2025-07-18 00:45:00,47252,-6325,1586.873,1586.873,0.0,23837.336,28152.791,20313.986,44926,406.327,389.3577,0,4,7,3,0,0
2025-07-18 01:00:00,46501,-6155,1579.768,1579.768,0.0,22999.35,28076.882,19479.32,44926,406.019,389.3577,1,4,7,0,0,0
2025-07-18 01:15:00,45558,-5981,1581.272,1581.272,0.0,22010.88,27946.848,18473.0,43182,406.125,385.2085,1,4,7,1,0,0
2025-07-18 01:30:00,45156,-5721,1585.412,1585.412,0.0,21155.57,28136.018,17623.5,43182,402.366,385.2085,1,4,7,2,0,0
2025-07-18 01:45:00,44636,-5396,1590.44,1590.44,0.0,20097.448,28344.112,16577.998,43182,406.019,385.2085,1,4,7,3,0,0
2025-07-18 02:00:00,43660,-5544,1592.571,1592.571,0.0,19974.088,27637.341,16478.998,43182,402.26,385.2085,2,4,7,0,0,0
2025-07-18 02:15:00,43140,-5689,1589.373,1589.373,0.0,19866.718,27372.909,16368.998,41342,398.07,381.901,2,4,7,1,0,0
2025-07-18 02:30:00,42924,-5690,1582.24,1582.24,0.0,19867.388,27164.372,16368.998,41342,394.78,381.901,2,4,7,2,0,0
2025-07-18 02:45:00,42213,-5690,1577.479,1577.479,0.0,19923.768,26401.753,16428.998,41342,384.277,381.901,2,4,7,3,0,0
2025-07-18 03:00:00,41855,-5691,1580.535,1580.535,0.0,19859.468,26105.997,16362.998,41342,383.278,381.901,3,4,7,0,0,0
2025-07-18 03:15:00,41415,-5690,1580.674,1580.674,0.0,19922.758,25601.568,16428.998,40640,380.469,371.9084,3,4,7,1,0,0
2025-07-18 03:30:00,40863,-5692,1586.388,1586.388,0.0,19893.088,25075.524,16403.998,40640,374.851,371.9084,3,4,7,2,0,0
2025-07-18 03:45:00,40647,-5692,1592.18,1592.18,0.0,19920.979,24825.841,16431.649,40640,375.0,371.9084,3,4,7,3,0,0
2025-07-18 04:00:00,40253,-5693,1594.346,1594.346,0.0,19923.928,24427.726,16437.998,40640,374.851,371.9084,4,4,7,0,0,0
2025-07-18 04:15:00,40130,-5692,1587.796,1587.796,0.0,19918.428,24315.776,16428.998,39831,367.851,366.3035,4,4,7,1,0,0
2025-07-18 04:30:00,40128,-5693,1574.726,1574.726,0.0,19893.218,24353.056,16403.998,39831,367.551,366.3035,4,4,7,2,0,0
2025-07-18 04:45:00,40064,-5693,1560.931,1560.931,0.0,19925.908,24270.161,16437.998,39831,366.851,366.3035,4,4,7,3,0,0
2025-07-18 05:00:00,39605,-5693,1547.841,1546.771,1.07,19912.278,23837.881,16428.998,39831,367.051,366.3035,5,4,7,0,0,0
2025-07-18 05:15:00,39697,-5693,1531.143,1527.323,3.82,19922.838,23936.019,16437.998,39847,366.851,365.6308,5,4,7,1,0,0
2025-07-18 05:30:00,39576,-5577,1518.038,1502.918,15.12,19914.378,23720.584,16422.998,39847,366.95,365.6308,5,4,7,2,0,0
2025-07-18 05:45:00,39372,-5457,1638.436,1476.443,161.993,19952.588,23237.976,16397.998,39847,366.851,365.6308,5,4,7,3,0,0
2025-07-18 06:00:00,39165,-5340,1859.203,1443.972,415.231,20120.248,22525.549,16422.998,39847,364.851,365.6308,6,4,7,0,0,0
2025-07-18 06:15:00,39113,-5220,2305.108,1417.969,887.139,20276.988,21750.904,16422.998,40782,363.819,357.8476,6,4,7,1,0,0
2025-07-18 06:30:00,38926,-5013,2945.33,1369.741,1575.589,20590.938,20402.732,16422.998,40782,363.69,357.8476,6,4,7,2,0,0
2025-07-18 06:45:00,39353,-4804,3730.806,1329.097,2401.709,21067.752,19358.442,16522.212,40782,359.79,357.8476,6,4,7,3,0,0
2025-07-18 07:00:00,39900,-4594,4653.582,1289.032,3364.55,21618.773,18221.645,16634.803,40782,354.82,357.8476,7,4,7,0,0,0
2025-07-18 07:15:00,40605,-4835,5725.346,1249.176,4476.17,22705.454,17009.2,17231.304,42508,344.182,301.7974,7,4,7,1,0,0
2025-07-18 07:30:00,41339,-5085,6917.256,1209.134,5708.122,23929.732,15577.012,17887.422,42508,290.762,301.7974,7,4,7,2,0,0
2025-07-18 07:45:00,42020,-5335,8197.395,1168.491,7028.904,24967.5,14190.105,18332.0,42508,233.821,301.7974,7,4,7,3,0,0
2025-07-18 08:00:00,43430,-5194,9564.366,1127.4,8436.966,25555.62,13504.014,18332.0,42508,206.769,301.7974,8,4,7,0,0,0
2025-07-18 08:15:00,45142,-5047,10941.531,1086.488,9855.043,26187.21,13060.259,18338.0,46324,140.762,303.3773,8,4,7,1,0,0
2025-07-18 08:30:00,46313,-5074,12292.642,1049.137,11243.505,26775.81,12318.548,18297.0,46324,152.762,303.3773,8,4,7,2,0,0
2025-07-18 08:45:00,47400,-5099,13604.781,1011.502,12593.279,27349.71,11544.509,18259.0,46324,148.663,303.3773,8,4,7,3,0,0
2025-07-18 09:00:00,48823,-5121,14908.526,978.139,13930.387,27476.14,11559.334,17962.0,46324,140.738,303.3773,9,4,7,0,1,0
2025-07-18 09:15:00,49927,-4796,16094.375,948.227,15146.148,27491.696,11136.929,17748.396,50029,122.021,231.8258,9,4,7,1,1,0
2025-07-18 09:30:00,50549,-4856,17230.384,920.704,16309.68,27448.13,10726.486,17555.0,50029,121.77,231.8258,9,4,7,2,1,0
2025-07-18 09:45:00,51614,-4911,18275.864,896.965,17378.899,27514.1,10735.036,17297.5,50029,149.338,231.8258,9,4,7,3,1,0
2025-07-18 10:00:00,51816,-4968,19237.604,879.364,18358.24,27750.31,9796.086,17159.84,50029,115.233,231.8258,10,4,7,0,1,0
2025-07-18 10:15:00,52490,-5021,20123.42,868.639,19254.781,27806.39,9581.19,17059.0,52562,147.443,238.9961,10,4,7,1,1,0
2025-07-18 10:30:00,53391,-4737,20942.059,864.32,20077.739,27609.93,9576.011,16459.0,52562,178.28,238.9961,10,4,7,2,1,0
2025-07-18 10:45:00,54036,-4449,21692.197,862.722,20829.475,27400.8,9392.003,15802.0,52562,175.087,238.9961,10,4,7,3,1,0
2025-07-18 11:00:00,54659,-4103,22397.603,864.462,21533.141,27324.528,9039.869,15161.998,52562,190.815,238.9961,11,4,7,0,1,0
2025-07-18 11:15:00,55497,-4204,22971.362,870.851,22100.511,27781.368,8948.27,15167.998,53947,193.228,249.2116,11,4,7,1,1,0
2025-07-18 11:30:00,55416,-4300,23458.247,881.981,22576.266,28013.648,8244.105,15057.998,53947,166.068,249.2116,11,4,7,2,1,0
2025-07-18 11:45:00,55148,-4403,23831.761,894.034,22937.727,28197.868,7521.371,15057.998,53947,186.797,249.2116,11,4,7,3,1,0
2025-07-18 12:00:00,55477,-4507,24123.27,909.331,23213.939,28384.048,7476.682,15057.998,53947,136.984,249.2116,12,4,7,0,1,0
2025-07-18 12:15:00,56464,-4609,24347.934,932.693,23415.241,28512.698,8212.368,15057.998,55207,128.293,262.3443,12,4,7,1,1,0
2025-07-18 12:30:00,57329,-4647,24484.725,962.752,23521.973,28609.168,8882.107,15092.998,55207,147.774,262.3443,12,4,7,2,1,0
2025-07-18 12:45:00,57876,-4681,24577.231,995.105,23582.126,28704.018,9275.751,15127.998,55207,148.151,262.3443,12,4,7,3,1,0
2025-07-18 13:00:00,57377,-4717,24593.113,1030.616,23562.497,28776.618,8724.269,15118.998,55207,143.078,262.3443,13,4,7,0,1,0
2025-07-18 13:15:00,57856,-4749,24549.333,1069.41,23479.923,28799.148,9256.519,15118.998,53945,139.791,238.0986,13,4,7,1,1,0
2025-07-18 13:30:00,57604,-4752,24425.53,1113.437,23312.093,28743.318,9187.152,15118.998,53945,140.027,238.0986,13,4,7,2,1,0
2025-07-18 13:45:00,57663,-4755,24228.883,1157.336,23071.547,28991.578,9197.539,15118.998,53945,154.658,238.0986,13,4,7,3,1,0
2025-07-18 14:00:00,57127,-4758,23949.591,1203.706,22745.885,29136.538,8798.871,15418.998,53945,123.959,238.0986,14,4,7,0,1,0
2025-07-18 14:15:00,57291,-4758,23579.37,1250.586,22328.784,29484.358,8985.272,15721.998,52562,132.079,193.1363,14,4,7,1,1,0
